id,name,name_zh,glass_type,scene,composition,output_image,status,prompt,prompt_zh
1376,Cherries St. James,圣詹姆斯樱桃,Cocktail Glass,樱桃粉金俯拍,off-center flat lay / top-down,output/images/1376_cherries_st_james.jpg,success,"Overhead top-down flat-lay still-life, a single cocktail glass placed off-center on a pale surface, clean surrounding space. A pale pink-red gin, elderflower and cherry-liqueur cocktail served up, gently translucent with a soft blush seen from above, no ice, a single dark Luxardo cherry resting at the center, delicate sheen. Soft diffused daylight casting a gentle shadow, fresh low-saturation palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只鸡尾酒杯偏置于浅色台面上，周围留白。酒体为淡粉红的金酒接骨木花樱桃利口酒鸡尾酒，净饮上桌，俯视微微半透、泛柔红晕，无冰，正中沉一颗深色路萨朵樱桃，泛细腻光泽。柔和漫射日光投出淡影，清新低饱和色调，浅景深，100mm感，超精细，写实，8k。
1375,Blue 88,蓝色88,Cocktail Glass,紫罗兰淡紫剪影,distant backlit rim / subject to side,output/images/1375_blue_88.jpg,success,"Quiet cinematic still-life, a single stemmed cocktail glass set small to one side, backlit by a soft cool glow rimming its silhouette, large atmospheric space dominating. A pale violet-lavender gin, elderflower and creme-de-violette cocktail served up, luminously translucent with a delicate purple glow, no ice, a single dark Luxardo cherry resting at the bottom, elegant stem. Soft side-back light with a distant tiny accent, serene cool low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只高脚鸡尾酒杯较小地置于画面一侧，被柔和冷光逆光勾出轮廓，大片氛围空间主导画面。酒体为淡紫罗兰的金酒接骨木花紫罗兰利口酒鸡尾酒，净饮上桌，通透发光、泛精致紫光，无冰，杯底沉一颗深色路萨朵樱桃，杯脚优雅。柔和侧逆光配远处一点极小暖光，宁静冷调暗，浅景深奶油散景，85mm感，超精细，写实，8k。
1382,Yawkey Way,约基路,,草莓红茶左置,off-center-left / medium,output/images/1382_yawkey_way.jpg,success,"Moody lifestyle still-life of a single tall Collins glass on a dark surface, subject on the left third with soft shadowed space to the right, medium shot. A reddish-amber gin, rum and strawberry drink with black-tea syrup over clear ice, gently translucent with a warm berry-tea hue, no visible garnish, cool condensation beading down. Warm directional light rakes the glass against a dim backdrop, refined low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调生活方式静物：一只高身可林杯置于深色台面左侧三分处，右侧柔和阴影留白，中景。酒体为红琥珀色的金酒朗姆草莓红茶糖浆调，浇于通透冰上，微微半透、泛暖莓茶色，无明显装饰，杯身凝结冷珠下滑。暖调定向光扫过酒杯、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1389,French 33,法国33,Champagne Flute,粉红起泡右置,off-center-right / medium,output/images/1389_french_33.jpg,success,"Elegant still-life of a single champagne flute on a pale surface, subject on the right third with airy negative space to the left, medium shot. A pale pink gin sour topped with sparkling rose, fine bubbles rising steadily through the translucent blush body, a slender grapefruit twist on the rim, delicate chill sheen. Soft bright daylight from the left, fresh pastel low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",优雅静物：一只香槟笛杯置于浅色台面右侧三分处，左侧轻盈留白，中景。酒体为淡粉色的金酒酸酒、以起泡桃红补顶，细密气泡在半透粉红酒体中稳稳上升，杯沿一条纤细西柚皮，泛微凉光泽。左侧柔和明亮日光，清新粉彩低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1391,The Seniorita,小淑女,Rocks Glass,椰奶橙浮层仰视,low-angle hero / subject lower third,output/images/1391_the_seniorita.jpg,success,"Low-angle hero still-life of a single rocks glass on dark stone, subject in the lower third with dramatic dark space and a soft light bloom above. A creamy pale orange-white curacao and coconut-milk drink over crushed ice with a darker rum float layered on top, gently opaque and tropical, a mint sprig and two Luxardo cherries on top, cool frosty condensation. Warm side light rims the glass against deep shadow, cinematic low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只古典杯置于深色石面上，主体位于下三分，上方留出戏剧暗部与柔和光晕。酒体为奶香淡橙白的库拉索椰奶调，浇于碎冰上、顶部覆一层较深的朗姆浮层，微浊而热带，顶部一枝薄荷与两颗路萨朵樱桃，杯身凝结冰霜冷珠。暖侧光勾勒杯身、映衬深暗阴影，电影暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1395,Mauritius Sour,毛里求斯酸酒,Coupe,朗姆波本酸俯45,high-angle 45 overhead / off-center,output/images/1395_mauritius_sour.jpg,success,"Moody high-angle 45-degree still-life of a single coupe glass on dark slate, subject offset to reveal the surface. An amber-brown rum and bourbon sour with angostura served up, richly translucent with a thin silky foam line seen from above, no ice, a single dark Luxardo cherry resting at the center, subtle sheen. Dramatic warm directional light from upper left casting a crisp shadow, sophisticated low-key palette, shallow depth of field, creamy bokeh, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调45度高角度俯拍静物：一只碟形杯置于深色石板上，主体偏置露出台面。酒体为琥珀棕的朗姆波本安高天娜酸酒，净饮上桌，俯视浓郁半透、覆一线丝滑薄泡沫，无冰，正中沉一颗深色路萨朵樱桃，泛细腻光泽。左上方戏剧暖调定向光投出利落阴影，考究暗调，浅景深奶油散景，100mm感，超精细，写实，8k。
1398,Hippi Hill,嬉皮山,Coupe,蔓越莓粉环境景,wide environmental / subject small,output/images/1398_hippi_hill.jpg,success,"Wide environmental still-life, a single coupe glass standing small within a softly lit fresh setting, subject about a quarter of the frame with ambient space around. A pale pink-red vodka, ginger and cranberry sour served up, brightly translucent with a rosy glow, no ice, a lime wheel on the rim, delicate sheen, elegant stem. Soft bright ambient light with a gentle bokeh backdrop kept low in saturation, fresh low-key palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只碟形杯较小地立于柔光清新场景中，主体约占画幅四分之一，四周环境留白。酒体为淡粉红的伏特加姜味蔓越莓酸酒，净饮上桌，明亮半透、泛玫瑰光，无冰，杯沿一片青柠轮，泛细腻光泽，杯脚优雅。柔和明亮环境光配低饱和的轻柔散景背景，清新暗调，浅景深，85mm感，超精细，写实，8k。
1394,Flip the Bird,比中指,Port Glass,焦糖蛋黄一角,minimalist negative space / corner,output/images/1394_flip_the_bird.jpg,success,"Minimalist still-life, a single small stemmed port glass pushed to the lower-left corner with vast clean negative space and soft shadow. A creamy caramel-tan rum, cream and vermouth flip, thickly emulsified and opaque with a silky frothy top, no ice, freshly grated cinnamon dusted across the foam, soft velvety texture, delicate stem. Soft directional daylight grazing from the right, warm indulgent low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",极简静物：一只小巧高脚波特酒杯被推到画面左下角，其余是大片干净负空间与柔和阴影。酒体为奶香焦糖褐的朗姆奶油味美思蛋调，浓稠乳化不透明、覆一层丝滑绵密泡沫，无冰，泡沫上撒现磨肉桂粉，质地柔滑天鹅绒感，杯脚纤细。右侧柔和定向日光掠过，纵情暖色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1402,King's Medicine,国王灵药,Coupe,姜菲奈特框景,foreground framing / through blur,output/images/1402_king_s_medicine.jpg,success,"Layered still-life shot through a soft blurred foreground of ginger and lemon, a single coupe glass in the mid-ground offset from center, moody depth. A pale golden-amber ginger-liqueur, fernet and single-malt sour served up, gently cloudy and translucent with a faint smoky edge, no ice, a curled lemon twist on the rim, delicate sheen, elegant stem. Warm directional light against a gentle bokeh backdrop, refined low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",层次感静物，透过虚化的前景姜与柠檬拍摄：一只碟形杯位于中景、偏离正中，暗调纵深。酒体为淡金琥珀色的姜味利口酒菲奈特单一麦芽酸酒，净饮上桌，微浑半透、带一丝烟熏边，无冰，杯沿一条卷曲柠檬皮，泛细腻光泽，杯脚优雅。暖调定向光配轻柔散景背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1404,Fortune & Glory,财富与荣耀,Coupe,龙舌兰杏仁长焦,telephoto compression / off-center third,output/images/1404_fortune_glory.jpg,success,"Cinematic telephoto still-life, a single coupe glass on the right third line with deep compressed creamy bokeh of a dim bar behind, shallow focal plane. A cloudy pale tan-gold tequila, orgeat and falernum sour with mole bitters served up, gently opaque and nutty, no ice, a lime wheel on the rim, delicate surface sheen, elegant stem. Warm directional light rims the bowl against cool shadow, refined low-key palette, 135mm compression, creamy bokeh, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",电影感长焦静物：一只碟形杯置于右侧三分线，背后是深邃压缩的昏暗酒吧奶油散景，焦平面浅。酒体为微浑淡褐金的龙舌兰杏仁糖浆法勒诺姆酸酒（含莫莱苦精），净饮上桌，微浊而带坚果感，无冰，杯沿一片青柠轮，酒面泛细腻光泽，杯脚优雅。暖调定向光勾勒杯身、映衬冷调阴影，考究暗调，135mm压缩，奶油散景，超精细，写实，8k。
1409,Drink Lab #16,饮品实验室 #16,,樱桃杏仁俯拍,off-center flat lay / top-down,output/images/1409_drink_lab_16.jpg,success,"Overhead top-down flat-lay still-life, a single coupe glass placed off-center on a dark surface, clean surrounding space with a lemon peel nearby. A cloudy rosy-amber brandy, orgeat and cherry-liqueur sour served up, gently opaque with a warm nutty-cherry hue seen from above, no ice, a curled lemon twist resting on top, delicate sheen. Dramatic hard side light casting a crisp shadow, moody low-key palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只碟形杯偏置于深色台面上，周围留白，一旁一条柠檬皮。酒体为微浑玫瑰琥珀色的白兰地杏仁糖浆樱桃利口酸酒，净饮上桌，俯视微浊、泛暖坚果樱桃色，无冰，酒面停一条卷曲柠檬皮，泛细腻光泽。单侧戏剧硬光投出利落阴影，暗调，浅景深，100mm感，超精细，写实，8k。
1410,Grey Anchor,灰锚,,接骨木青柠剪影,distant backlit rim / subject to side,output/images/1410_grey_anchor.jpg,success,"Quiet cinematic still-life, a single stemmed cocktail glass set small to one side, backlit by a soft cool glow rimming its silhouette, large atmospheric space dominating. A pale clear-gold vodka, lime and elderflower cocktail served up, crystalline and luminously translucent, no ice, a slender lime-peel twist resting on the rim, elegant clean stem. Soft cool side-back light with a distant tiny accent, serene low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只高脚鸡尾酒杯较小地置于画面一侧，被柔和冷光逆光勾出轮廓，大片氛围空间主导画面。酒体为淡而清透的金调伏特加青柠接骨木花鸡尾酒，晶莹通透发光，无冰，杯沿搭一条纤细青柠皮，杯脚洁净优雅。柔和冷调侧逆光配远处一点极小暖光，宁静暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1412,The Red Anchor,红锚,Rocks Glass,西柚金无冰左置,off-center-left / medium,output/images/1412_the_red_anchor.jpg,success,"Refined still-life of a single small rocks glass on a pale surface, subject on the left third with airy negative space to the right, medium shot. A pale golden-amber gin, grapefruit and kina sour served neat with no ice, brightly translucent with a warm citrus glow, a fresh grapefruit slice resting against the rim, delicate surface sheen. Soft daylight from the right, fresh low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",考究静物：一只小古典杯置于浅色台面左侧三分处，右侧轻盈留白，中景。酒体为淡金琥珀色的金酒西柚金鸡纳酸酒，无冰净饮，明亮半透、泛暖柑橘光，杯沿倚一片新鲜西柚，酒面泛细腻光泽。右侧柔和日光，清新低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1419,A Bloody Shame,血色遗憾,Coupe,血橙红右置,off-center-right / medium,output/images/1419_a_bloody_shame.jpg,success,"Refined still-life of a single large coupe glass on a dark surface, subject on the right third with soft shadowed space to the left, medium shot. A deep blood-orange red vodka, amaretto and blood-orange-vanilla-mint sour served up, richly translucent with a vivid warm glow, no ice, a dehydrated lime wheel soaked in bitters resting on the rim, delicate sheen, elegant stem. Warm directional light rakes the bowl against a dim backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",考究静物：一只大碟形杯置于深色台面右侧三分处，左侧柔和阴影留白，中景。酒体为深血橙红的伏特加杏仁酒血橙香草薄荷酸酒，净饮上桌，浓郁半透、泛鲜明暖光，无冰，杯沿搭一片浸过苦精的脱水青柠轮，泛细腻光泽，杯脚优雅。暖调定向光扫过杯身、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1425,Thyme for Bed,就寝时光,Coupe,百里香樱桃仰视,low-angle hero / subject lower third,output/images/1425_thyme_for_bed.jpg,success,"Low-angle hero still-life of a single coupe glass on dark stone, subject in the lower third with dramatic dark space and a soft light bloom above. A pale reddish-amber blanco tequila and cherry-liqueur sour with thyme served up, jewel-translucent and glowing softly, no ice, a fresh thyme sprig resting across the rim, delicate surface sheen, elegant stem. Warm side light rims the bowl against deep shadow, cinematic low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只碟形杯置于深色石面上，主体位于下三分，上方留出戏剧暗部与柔和光晕。酒体为淡红琥珀色的白龙舌兰樱桃利口酒百里香酸酒，净饮上桌，宝石般半透、柔和发光，无冰，杯沿横搭一枝新鲜百里香，酒面泛细腻光泽，杯脚优雅。暖侧光勾勒杯身、映衬深暗阴影，电影暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1424,Nectar of the Amazon,亚马逊花蜜,Highball Glass,百香椰丝俯45,high-angle 45 overhead / off-center,output/images/1424_nectar_of_the_amazon.jpg,success,"High-angle 45-degree still-life of a single highball glass on a pale surface, subject offset to reveal the tabletop. A creamy pale yellow-orange cachaca, passion-fruit and condensed-milk drink over fresh clear ice, gently opaque and tropical seen from above, a shaved-coconut rim and a single macadamia nut on top, cool condensation. Soft warm light from upper left casting a gentle shadow, cozy tropical low-key palette, shallow depth of field, creamy bokeh, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",45度高角度俯拍静物：一只高球杯置于浅色台面，主体偏置露出台面。酒体为奶香淡黄橙的卡莎萨百香果炼乳调，浇于新鲜通透冰上，俯视微浊而热带，椰丝杯边、顶部一颗澳洲坚果，杯身凝结冷珠。左上方柔和暖光投出淡影，温馨热带暗调，浅景深奶油散景，100mm感，超精细，写实，8k。
1422,You Go Glen Coco,加油格伦可可,Old Fashioned Glass,姜黄椰奶环境景,wide environmental / subject small,output/images/1422_you_go_glen_coco.jpg,success,"Wide environmental still-life, a single Old Fashioned glass standing small within a softly lit warm setting, subject about a quarter of the frame with ambient space around. A creamy golden-yellow coconut-infused rye and turmeric-coconut-cream drink over shaved ice, thickly opaque and silky, turmeric-toasted coconut flakes sprinkled on top, cool frosty condensation. Warm ambient light with soft blurred bokeh behind kept low in saturation, cozy low-key palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只古典杯较小地立于暖光柔和场景中，主体约占画幅四分之一，四周环境留白。酒体为奶香金黄色的椰子浸渍黑麦姜黄椰奶调，浇于刨冰上，浓稠不透明而丝滑，顶部撒姜黄烤椰片，杯身凝结冰霜冷珠。暖调环境光配背后低饱和的柔和散景，温馨暗调，浅景深，85mm感，超精细，写实，8k。
1429,Tea & Sympathy,茶与慰藉,Mug,热印度奶茶一角,minimalist negative space / corner,output/images/1429_tea_sympathy.jpg,success,"Minimalist cozy still-life, a single ceramic mug pushed to the lower-left corner with vast clean negative space and soft shadow. A warm amber tea-brown cachaca, ginger and chai hot toddy, deeply translucent and steaming gently with delicate wisps of vapor rising from the hot drink, a lemon wheel studded with cloves resting on the rim, glossy warm surface. Soft directional light grazing from the right catching the steam, warm comforting low-saturation palette, shallow depth of field, creamy bokeh, 100mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",极简温馨静物：一只陶瓷马克杯被推到画面左下角，其余是大片干净负空间与柔和阴影。酒体为暖琥珀茶褐色的卡莎萨姜味印度奶茶热托蒂，深邃半透、热饮升起缕缕轻柔蒸汽，杯沿卡一片插满丁香的柠檬轮，酒面暖亮。右侧柔和定向日光掠过并映出蒸汽，暖调抚慰的低饱和色调，浅景深奶油散景，100mm微距感，超精细，写实，8k。
1432,Mauritian Buck,毛里求斯巴克,Rocks Glass,苹果姜啤框景,foreground framing / through blur,output/images/1432_mauritian_buck.jpg,success,"Layered still-life shot through a soft blurred foreground of lemon slices, a single rocks glass in the mid-ground offset from center, crisp depth. A pale golden rum and apple-juice buck over cubed clear ice topped with ginger ale, lightly effervescent with fine bubbles rising, gently translucent, a fresh lemon wheel tucked against the ice, a faint absinthe aroma, cool condensation. Soft cool directional light against a gentle bokeh backdrop, fresh clean low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",层次感静物，透过虚化的前景柠檬片拍摄：一只古典杯位于中景、偏离正中，清爽纵深。酒体为淡金色的朗姆苹果汁巴克，浇于方冰上、以姜汁汽水补顶，轻带气泡、细泡上升，微微半透，一片新鲜柠檬轮靠在冰旁，透出一丝苦艾香，杯身凝结冷珠。柔和冷调定向光配轻柔散景背景，清新干净暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1431,The Callas Cocktail,卡拉斯鸡尾酒,Champagne Flute,石榴宝红气泡长焦,telephoto compression / off-center third,output/images/1431_the_callas_cocktail.jpg,success,"Cinematic telephoto still-life, a single champagne flute on the left third line with deep compressed creamy bokeh of a dim elegant interior behind, shallow focal plane. A deep ruby-pink bitter-bianco, gin and pomegranate cocktail topped with sparkling Brachetto, fine bubbles rising through the jewel-translucent body, no garnish, delicate chill sheen. Warm directional light rims the flute against cool shadow, refined moody low-key palette, 135mm compression, creamy bokeh, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",电影感长焦静物：一只香槟笛杯置于左侧三分线，背后是深邃压缩的昏暗典雅室内奶油散景，焦平面浅。酒体为深宝石粉红的白色苦酒金酒石榴调、以起泡布拉凯多补顶，细密气泡穿过宝石般半透酒体上升，无装饰，泛微凉光泽。暖调定向光勾勒笛杯、映衬冷调阴影，考究暗调，135mm压缩，奶油散景，超精细，写实，8k。
1441,Clear Intentions,清晰意图,Collins,苦味奶油苏打俯拍,off-center flat lay / top-down,output/images/1441_clear_intentions.jpg,success,"Overhead top-down flat-lay still-life, a single tall Collins glass placed off-center on a pale surface, clean surrounding space. A pale creamy-amber bitter-bianco and aquavit drink over one large clear ice cube with almond cream soda, gently cloudy and softly effervescent seen from above, a spiced olive and a cherry on a pick resting across the rim, cool condensation ring. Soft diffused daylight casting a gentle shadow, refined low-saturation palette, shallow depth of field, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",90度俯拍平铺静物：一只高身可林杯偏置于浅色台面上，周围留白。酒体为淡奶琥珀色的白色苦酒阿夸维特调，浇于一块通透大冰上、含杏仁奶油苏打，俯视微浑而轻带气泡，杯沿横搭一支串着香料橄榄与樱桃的酒签，台面留一圈冷凝水痕。柔和漫射日光投出淡影，考究低饱和色调，浅景深，100mm感，超精细，写实，8k。
1440,Temple of the Moon,月之圣殿,Old Fashioned Glass,深棕阿马罗剪影,distant backlit rim / subject to side,output/images/1440_temple_of_the_moon.jpg,success,"Quiet cinematic still-life, a single Old Fashioned glass set small to one side, backlit by a soft warm glow rimming its silhouette, large atmospheric space dominating. A deep brown-amber gin, pisco and amaro drink over a single clear ice sphere with an absinthe-rinsed glass, richly translucent with a dark herbal depth, a fresh mint sprig tucked in, subtle chill sheen. Warm side-back light with a distant tiny accent, brooding herbal low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",静谧电影感静物：一只古典杯较小地置于画面一侧，被柔和暖光逆光勾出轮廓，大片氛围空间主导画面。酒体为深棕琥珀色的金酒皮斯科阿马罗调，浇于一颗通透冰球上、以苦艾酒涮杯，浓郁半透、带深邃草本纵深，杯中插一枝新鲜薄荷，泛冷凝光泽。暖调侧逆光配远处一点极小暖光，深沉草本暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1447,Sade's Taboo,萨德的禁忌,Coupe,干邑红琥珀左置,off-center-left / medium,output/images/1447_sade_s_taboo.jpg,success,"Refined still-life of a single coupe glass on a dark surface, subject on the left third with soft shadowed space to the right, medium shot. A reddish-amber cognac, Cocchi Americano and rouge vermouth stir served up, richly translucent and glowing with a warm garnet depth, no ice, no garnish, elegant clean stem. Warm directional light rakes the bowl against a dim backdrop, sophisticated low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",考究静物：一只碟形杯置于深色台面左侧三分处，右侧柔和阴影留白，中景。酒体为红琥珀色的干邑科奇阿美利加诺红味美思搅拌调，净饮上桌，浓郁半透、泛暖石榴红纵深，无冰无装饰，杯脚洁净优雅。暖调定向光扫过杯身、映衬昏暗背景，考究暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1449,Piedra de sol,太阳石,,梅斯卡尔烟熏右置,off-center-right / medium,output/images/1449_piedra_de_sol.jpg,success,"Moody still-life of a single stemmed cocktail glass on dark slate, subject on the right third with soft shadowed space to the left, medium shot. An amber-brown mezcal and amaro stir served up, richly translucent with a smoky depth and a faint drifting whisper of smoke over the surface, no ice, a curled lemon peel resting on the rim, elegant clean stem. Warm directional light rakes the bowl against a dim backdrop, brooding smoky low-key palette, shallow depth of field, creamy bokeh, 85mm macro feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调静物：一只高脚鸡尾酒杯置于深色石板右侧三分处，左侧柔和阴影留白，中景。酒体为琥珀棕的梅斯卡尔阿马罗搅拌调，浓郁半透、带烟熏纵深，酒面飘一缕若有若无的轻烟，无冰，杯沿搭一条卷曲柠檬皮，杯脚洁净。暖调定向光扫过杯身、映衬昏暗背景，深沉烟熏暗调，浅景深奶油散景，85mm微距感，超精细，写实，8k。
1457,Divine Aspect,神圣之相,Coupe,苹果波本仰视,low-angle hero / subject lower third,output/images/1457_divine_aspect.jpg,success,"Low-angle hero still-life of a single coupe glass on dark stone, subject in the lower third with dramatic dark space and a soft light bloom above. A golden-amber gin, apple-infused bourbon and apricot stir served up, brilliantly translucent and glowing warmly, no ice, a curled lemon peel resting on the rim, a fine delicate sheen, elegant stem. Warm side light rims the bowl against deep shadow, cinematic low-key palette, shallow depth of field, creamy bokeh, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",低角度英雄式静物：一只碟形杯置于深色石面上，主体位于下三分，上方留出戏剧暗部与柔和光晕。酒体为金琥珀色的金酒苹果波本杏子搅拌调，净饮上桌，晶莹半透、暖调发光，无冰，杯沿搭一条卷曲柠檬皮，泛细腻光泽，杯脚优雅。暖侧光勾勒杯身、映衬深暗阴影，电影暗调，浅景深奶油散景，85mm感，超精细，写实，8k。
1456,Coos Bay,库斯湾,Old Fashioned Glass,海藻威士忌俯45,high-angle 45 overhead / off-center,output/images/1456_coos_bay.jpg,success,"Moody high-angle 45-degree still-life of a single Old Fashioned glass on dark slate, subject offset to reveal the surface. A pale amber-gold whisky, kirsch and riesling-syrup drink over one large clear ice cube, richly translucent and savory seen from above, a thin ribbon of dried seaweed draped over the rim, subtle chill sheen. Dramatic cool directional light from upper left casting a crisp shadow, refined coastal low-key palette, shallow depth of field, creamy bokeh, 100mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",暗调45度高角度俯拍静物：一只古典杯置于深色石板上，主体偏置露出台面。酒体为淡琥珀金的威士忌樱桃白兰地雷司令糖浆调，浇于一块通透大冰上，俯视浓郁半透、带咸鲜感，杯沿垂一条干海藻，泛冷凝光泽。左上方戏剧冷调定向光投出利落阴影，考究海岸暗调，浅景深奶油散景，100mm感，超精细，写实，8k。
1458,Above My Pay Grade,超出薪资等级,Coupe,白威士忌桃红环境景,wide environmental / subject small,output/images/1458_above_my_pay_grade.jpg,success,"Wide environmental still-life, a single coupe glass standing small within a softly lit setting, subject about a quarter of the frame with ambient space around. A pale rosy-amber white-whiskey, pineau-rose and gran-classico stir served up, brightly translucent with a warm blush, no ice, an expressed orange twist resting on the rim, elegant stem. Warm ambient light with soft blurred bokeh behind kept low in saturation, refined low-key palette, shallow depth of field, 85mm feel, hyper-detailed, photorealistic, 8k, single cocktail glass only, no other glasses, restrained harmonious low-saturation background, no text, no letters, no numbers, no logo, no watermark",广角环境静物：一只碟形杯较小地立于柔光场景中，主体约占画幅四分之一，四周环境留白。酒体为淡玫瑰琥珀色的白威士忌桃红皮诺格兰经典苦精搅拌调，净饮上桌，明亮半透、泛暖红晕，无冰，杯沿搭一条挤香橙皮，杯脚优雅。暖调环境光配背后低饱和的柔和散景，考究暗调，浅景深，85mm感，超精细，写实，8k。
